incident_id,incident_date,matched_company,ticker,CIK,listing_status,role,severity_tier,severity_source,disclosure_code,code_confidence,accounting_filing_item,accounting_booked_impact,evidence,rationale,title
1528,2023-05-19,Integra LifeSciences Holdings,IART,917520,LISTED,developer,T1-limited,rubric,T4,medium,,,Integra LifeSciences (CIK 0000917520). Incident window 2023-05-19 to 2024-05-19. Within this window 'TruDi' surfaces in Integra filings only in M&A context -- the 2023-12-13 8-K (0000917520-23-000077) announcing the Acclarent acquisition (closed 2024) and the acquisition-agreement exhibit EX-2.1C (0,TruDi is named in-window only as an acquired product in Integra's Acclarent-acquisition disclosures -- not as AI/navigation risk language and not tied to the stroke incident or litigation; the harm occurred pre-acquisition under Acclarent/J&J. No same-family AI risk language. T4 (medium: the product,AI-Enabled TruDi Navigation System Was Alleged to Have Contributed to Patient's Stroke During May 2023 Sinuplasty
1534,2026-05-01,Alphabet Inc.,GOOGL,1652044,LISTED,developer,T1-limited,rubric,T3,medium,,,FTS 'Outsider Enterprise' = 0 hits. May-2026 matter; Google is plaintiff (civil suit against a phishing network misusing Gemini). FY2025 10-K risk factors address AI misuse/'harmful content' and cybersecurity; the affirmative lawsuit is not a disclosed liability and is not named. Same-family AI-misu,Google-initiated suit over adversarial Gemini misuse for phishing; matter not disclosed (FTS 0) but generic AI-misuse/cybersecurity risk language present. T3.,Google Alleged Outsider Enterprise Used Gemini to Create Phishing Sites for Text-Message Scams
1537,2025-02-16,Alphabet Inc.,GOOGL,1652044,PARENT,both,T3-severe,rubric,T3,medium,,,"FY2024/FY2025 10-K: 'defective or require a recall'; 'undetected errors, bugs'; Other Bets/transportation risk. Waymo bike-lane collision not named; 'autonomous vehicles' absent from 10-Ks.",Autonomous-vehicle safety incident within product-defect/Other Bets/user-safety families; not specifically disclosed.,Two Waymo Robotaxis Allegedly Contributed to Bike-Lane Collision That Injured San Francisco Cyclist
1539,2025-08-26,"Amazon.com, Inc.",AMZN,1018724,PARENT,both,T1-limited,rubric,T3,medium,,,"Window 2025-08-26 to 2026-08-26. In-window FY2025 10-K (0001018724-26-000004, filed 2026-02-06) and 10-Qs carry generic AI/ML risk language and reference 'autonomous vehicles for ride-hailing' as an investment. Zoox is named only in 8-K earnings highlights, never in risk factors/legal proceedings; t",Zoox AV incident/recall covered by generic AI/autonomous risk language; event not named and no legal proceeding disclosed => T3.,Zoox Robotaxi Crossed Into Opposing Lane and Stopped Near Oncoming Traffic
1540,2026-01-17,"Amazon.com, Inc.",AMZN,1018724,PARENT,both,T1-limited,rubric,T3,medium,,,"Window 2026-01-17 to 2027-01-17. In-window FY2025 10-K (0001018724-26-000004, filed 2026-02-06) and Q1/Q2 2026 10-Qs carry generic AI/ML and 'autonomous' investment language. The Zoox door-collision injury is not named; Legal Proceedings (Q1 2026 10-Q) names no AV matter. Window remains partly open ","Zoox AV injury covered by generic AI/autonomous risk language; event not named, no legal proceeding disclosed => T3.","Zoox Robotaxi Reportedly Collided with Open Car Door, Allegedly Injuring San Francisco Street Ambassador"
1541,2026-01-07,Alphabet Inc.,GOOGL,1652044,PARENT,both,T1-limited,rubric,T3,medium,,,Jan-2026 incident; forward FY2026 10-K window open. Waymo AV operational/safety and emerging-technology risk language present in FY2025 10-K and Q1 2026 10-Q. Robotaxi entering light-rail tracks is an AV operational/safety event within this family. Not named (FTS 'NHTSA' = 0).,"Waymo AV entered light-rail tracks; generic AV operational-risk framing present, event not named. T3.","Waymo Robotaxi Reportedly Entered Phoenix Light-Rail Tracks, Prompting Passenger to Exit"
1543,2026-03-01,Alphabet Inc.,GOOGL,1652044,PARENT,both,T1-limited,rubric,T3,medium,,,Mar-2026 incident; forward FY2026 window open. FY2025 10-K / Q1 2026 10-Q Waymo AV operational and emerging-technology risk language present. Robotaxi briefly obstructing an ambulance is an AV operational event within this family. Not named.,"Waymo briefly obstructed ambulance; generic AV operational-risk framing present, event not named. T3.",Waymo Robotaxi Reportedly Obstructed Ambulance Responding to Austin Mass Shooting
1544,2026-04-20,Alphabet Inc.,GOOGL,1652044,PARENT,both,T1-limited,rubric,T3,medium,,,Apr-2026 incident; forward window open. Waymo AV operational/safety risk language present. Robotaxi entering flooded roadway and swept into waterway is an AV operational event within this family. Not named.,"Waymo AV swept into waterway; generic AV operational-risk framing present, event not named. T3.",Waymo Robotaxi Reportedly Entered Flooded San Antonio Roadway and Was Swept Into Waterway
1546,2023-02-03,Alphabet Inc.,GOOGL,1652044,LISTED,both,T1-limited,rubric,T3,medium,,,"Window 2023-02-03 to 2024-02-03. In-window FY2022 10-K (goog-20221231.htm, filed 2023-02-03, edge) and FY2023 10-K (0001652044-24-000022, goog-20231231.htm, filed 2024-01-31) carry AI/ML risk language; FY2023 adds explicit AI 'inaccuracies... and other issues' language. Android Earthquake Alerts und",ML earthquake-detection underestimation covered by generic + FY2023 AI-inaccuracy risk language; event not named.,Google Android Earthquake Alerts System Reportedly Underestimated Kahramanmaraş Earthquake and Failed to Send Urgent Warnings to Millions
1547,2026-04-11,Alphabet Inc.,GOOGL,1652044,PARENT,both,T1-limited,rubric,T3,medium,,,Apr-2026 incident; disclosable window covered by Q2 2026 10-Q / FY2026 10-K (forward window open). Waymo AV operational/safety and emerging-technology risk language present in prior filings. Robotaxis entering closed construction zones within AV safety family. Not named (FTS 'NHTSA' = 0).,"Waymo AVs entered closed freeway construction zones; generic AV safety/regulatory framing present, event not named; forward window open. T3.",Waymo Robotaxis Reportedly Entered Closed Freeway Construction Zones in Arizona and California
1552,2026-06-19,"Tesla, Inc.",TSLA,1318605,LISTED,developer,T3-severe,rubric,T3,high,,,"Fatal Katy TX home crash (driver-assist reportedly engaged, June 19 2026) not named in filings. FY2026 10-K (in-window) not yet filed as of 2026-08-03; the in-window quarterly is Tesla Q2 2026 10-Q (accession 0001628280-26-049270, filed 2026-07-23), which carries Autopilot language (efts q=%22Autopi",Recent fatal driver-assist crash not specifically disclosed; in-window Q2 2026 10-Q and standing FY2025 10-K carry same-family Autopilot/FSD risk language -> GENERIC-RISK-LANGUAGE.,Tesla Driver Reportedly Said Driver-Assistance Mode Was Engaged During Fatal Texas Home Crash
1557,2025-01-17,Alphabet Inc.,GOOGL,1652044,LISTED,developer,T1-limited,rubric,T3,medium,,,"FY2024 10-K (operative) and FY2025 10-K (acc 0001652044-26-000018): bad-actor abuse and 'misinformation'/'harmful content' AI language. Rinaldi campaign AI fake-endorsement matter not named; a local criminal prosecution of a third party, not litigation against Alphabet.",Third-party political misuse of AI; covered by generic bad-actor/misinformation language; no Alphabet-specific disclosure.,Former New York City Council Candidate Jonathan Rinaldi Allegedly Used AI to Create False Endorsements and Fabricated News Reports
1559,2022-06-22,Walmart Inc.,WMT,104169,LISTED,deployer,T1-limited,rubric,T4,high,,,Walmart (CIK 0000104169). efts 'Kalibrate' in Walmart filings = 0 hits; 'artificial intelligence' in Walmart 10-Ks for the incident window (2022-06-22 to 2023-06-22) = 0 hits. Walmart is at most a peripheral fuel retailer relative to this third-party fuel-pricing-software antitrust theory; the under,"Third-party Kalibrate fuel-pricing algorithm antitrust matter with only tangential Walmart involvement; not named, no same-family AI/algorithmic-pricing risk language in the in-window filing, and the operative complaint post-dates the window. T4.",Kalibrate Fuel Pricing Allegedly Enabled California Gas Station Operators to Coordinate Higher Pump Prices
1567,2026-03-22,Serve Robotics Inc.,SERV,1832483,LISTED,both,T1-limited,rubric,T3,low,,,"Serve Robotics (correct CIK 0001832483). Incident 2026-03-22; window runs to 2027 but filings exist only through the present (2026-08-03). The FY2025 10-K (0001832483-26-000010, 2026-03-12) was filed 10 days BEFORE the incident (just pre-window); the in-window filing is the Q1 2026 10-Q (0001832483-","Operational sidewalk-robot crash into a glass bus shelter (sensor detection failure); no disclosed legal/financial consequence. Only family-level autonomous-robot/AI risk language present in the in-window 10-Q; event not named. T3, medium (recent event, limited post-incident filing runway). [CIK corrected to 1832483; FY2024/25 10-K carries AI/autonomous risk language -> T3; specific collision not named.]",Serve Robotics Delivery Robot Reportedly Crashed into Chicago Bus Shelter After Failing to Detect Glass
1575,2026-01-20,"PayPal Holdings, Inc.",PYPL,1633917,LISTED,deployer,T1-limited,rubric,T3,low,,,PayPal (CIK 0001633917). efts 'Eightfold' in PayPal filings = 0 hits. This is a proposed class action against the third-party vendor Eightfold AI over its hiring platform; PayPal appears only as an employer-customer. PayPal's 10-Ks consistently carry generic AI/ML risk language (confirmed present in,"Vendor-tool employment-AI class action only loosely connected to PayPal's own disclosures; PayPal has family-level AI/algorithmic-decisioning risk language but nothing on hiring AI, and neither Eightfold nor the suit is named. Coded T3 on the presence of same-broad-family AI risk language (low confi",Eightfold AI Hiring Tools Allegedly Secretly Scored Job Applicants for Employers
1583,2026-07-04,Alphabet Inc.,GOOGL,1652044,PARENT,both,T1-limited,rubric,T3,medium,,,"The July 4 2026 Waymo robotaxi firework fire (unoccupied, no injuries) is not named in any Alphabet filing. Waymo is named in Alphabet FY2025 10-K (0001652044-26-000018, filed 2026-02-05) and Q1 2026 10-Q (0001652044-26-000048); Other Bets/transportation and AI-product risk language present, though ","Minor no-injury Waymo vehicle fire; not specifically disclosed. Alphabet names Waymo and carries same-family autonomous/AI-product risk language, but no event-specific disclosure -> GENERIC-RISK-LANGUAGE. Confidence medium because AV-specific safety/liability language is thin.",Waymo Robotaxi Reportedly Caught Fire After Driving Over Firework in San Francisco
1584,2026-05-20,"Meta Platforms, Inc.",META,1326801,LISTED,both,T1-limited,rubric,T3,low,,,"Q2 2026 10-Q (2026-07-30) generative-AI risk factor lists 'bias, discrimination' among AI risks, providing a nominal same-family anchor. But that language addresses discriminatory AI outputs/content, not internal AI-assisted employment/RIF decisions; no employment-discrimination proceeding on this m","AI-assisted layoff alleged to disparately select protected-leave employees; an employment/HR-AI matter only loosely connected to Meta's product-focused 'AI bias/discrimination' risk language, and no litigation is disclosed. Coded T3 at low confidence given the tenuous family fit (arguably T4).",Meta's AI-Assisted Layoff Process Allegedly Disproportionately Selected Employees on Protected Leave
1588,2026-06-29,Alphabet Inc.,GOOGL,1652044,LISTED,developer,T1-limited,rubric,T3,medium,,,"Alphabet does not name this Myanmar forced-scamming/'KT platform' event in any filing (the platform is not a Google product; Google's linkage is tangential). Same-family generative-AI misuse/harm risk language is present. Alphabet FY2025 10-K (accession 0001652044-26-000018, filed 2026-02-05): 'Issu","Alphabet carries generative-AI harm/misuse risk language (matured AI-harm family from FY2018 baseline). The specific KT-platform trafficking/scam event is not disclosed and is not attributable to a Google product; only same-family AI-misuse risk language exists -> GENERIC-RISK-LANGUAGE, event not na",Purportedly AI-Powered KT Platform Reportedly Used in Forced Scamming Operation Involving Trafficked Worker in Myanmar
1589,2024-04-01,Alphabet Inc.,GOOGL,1652044,LISTED,developer,T1-limited,rubric,T3,medium,,,FY2024 10-K: 'Increased use of AI ... may create new avenues of abuse for bad actors.' 007TG scam platform not named; Google linkage is peripheral (AI-assisted messaging/translation).,"Third-party scam tooling only loosely tied to Google; falls under generic bad-actor abuse language, not specifically disclosed.",Purportedly AI-Powered 007TG Platform Reportedly Used by Scam Networks Linked to $75 Million in Proceeds
1599,2026-05-09,Alphabet Inc.,GOOGL,1652044,PARENT,both,T3-severe,rubric,T3,medium,,,May-2026 incident; forward window open. Waymo AV operational/safety risk language present in prior filings. Robotaxi remaining immobilized during vandalism with passenger inside is an AV operational/safety event within this family. Not named.,"Waymo AV immobilized during vandalism; generic AV operational-risk framing present, event not named. T3.",Waymo Robotaxi Reportedly Remained Immobilized While Vandals Smashed Vehicle with Passenger Inside
